Unnamed: 0,CustInfoID,HomeBranchID,BranchID,AccountID,LoanProposalID,LoanSanctionID,IsDeleted,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate,LoanProductID,IsLiveCustomer,DisbursmentDate,ProcessDate,AccountCode,MandateDate,MandateFlag,MandateValidFrom,MandateValidTo,GLId,GLAcct
1515648,576607,257,257,1515651,1745942.0,1745942.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,43.0,3.0,2015-02-11 00:00:00.000,2014-06-14 16:14:49.423,3.0303010001515652e+16,,,,,,
1515649,576607,257,257,1515652,2740860.0,2740860.0,False,2478,2016-12-25 20:19:31.657,3360.0,2018-10-10 21:36:26.677,175.0,3.0,2016-09-28 00:00:00.000,2014-06-14 16:14:49.423,1515652.0,,,,,167.0,167.0
1515650,576608,257,257,1515653,1514235.0,1514235.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:14:49.470,3.0303010001515652e+16,,,,,,
1515651,576608,257,257,1515654,1973490.0,1973490.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,3.0,2015-07-29 00:00:00.000,2014-06-14 16:14:49.470,1515654.0,,,,,167.0,167.0
1515652,576609,257,257,1515655,1514237.0,1514237.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,6.0,,2014-06-14 16:14:49.530,3.0303010001515656e+16,,,,,,
1515653,576610,257,257,1515656,1514240.0,1514240.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,6.0,,2014-06-14 16:14:49.593,3.0303010001515656e+16,,,,,,
1515654,576611,257,257,1515657,1514242.0,1514242.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,6.0,,2014-06-14 16:14:49.657,3.0303010001515656e+16,,,,,,
1515655,576612,257,257,1515658,1514243.0,,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,,,,2014-06-14 16:14:49.733,3.0303010001515656e+16,,,,,,
1515656,576612,257,257,1515659,1514253.0,1514253.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:14:49.733,3.030301000151566e+16,,,,,,
1515657,576612,257,257,1515660,1801548.0,1801548.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,6.0,,2014-06-14 16:14:49.733,3.030301000151566e+16,,,,,,
1515658,576612,257,257,1515661,1745959.0,1745959.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,43.0,6.0,,2014-06-14 16:14:49.733,3.030301000151566e+16,,,,,,
1515659,576612,257,257,1515662,1782419.0,1782419.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,6.0,,2014-06-14 16:14:49.733,3.0303010001515664e+16,,,,,,
1515660,576613,257,257,1515663,1514245.0,,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,,,,2014-06-14 16:14:49.767,3.0303010001515664e+16,,,,,,
1515661,576613,257,257,1515664,1514263.0,,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,,,,2014-06-14 16:14:49.767,3.0303010001515664e+16,,,,,,
1515662,576613,257,257,1515665,1514281.0,1514281.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,6.0,,2014-06-14 16:14:49.767,3.0303010001515664e+16,,,,,,
1515663,576614,257,257,1515666,1973476.0,1973476.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,3.0,2015-07-29 00:00:00.000,2014-06-14 16:14:49.797,1515666.0,,,,,167.0,167.0
1515664,576614,257,257,1515667,1514257.0,1514257.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:14:49.797,3.0303010001515668e+16,,,,,,
1515665,576615,257,257,1515668,1514271.0,1514271.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:14:49.830,3.0303010001515668e+16,,,,,,
1515666,576615,257,257,1515669,1745046.0,1745046.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,43.0,3.0,2015-02-04 00:00:00.000,2014-06-14 16:14:49.830,1515669.0,,,,,167.0,167.0
1515667,576615,257,257,1515670,1741490.0,1741490.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,43.0,6.0,,2014-06-14 16:14:49.830,3.030301000151567e+16,,,,,,
1515668,576616,257,257,1515671,1745947.0,1745947.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,6.0,,2014-06-14 16:14:49.873,3.030301000151567e+16,,,,,,
1515669,576616,257,257,1515672,1801545.0,1801545.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,3.0,2015-04-01 00:00:00.000,2014-06-14 16:14:49.873,1515672.0,,,,,167.0,167.0
1515670,576616,257,257,1515673,1782416.0,1782416.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,6.0,,2014-06-14 16:14:49.873,3.030301000151567e+16,,,,,,
1515671,576616,257,257,1515674,1514276.0,1514276.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:14:49.873,3.030301000151567e+16,,,,,,
1515672,576617,257,257,1515675,1514259.0,1514259.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-25 00:00:00.000,2014-06-14 16:14:49.920,3.0303010001515676e+16,,,,,,
1515673,576617,257,257,1515676,1996287.0,1996287.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,3.0,2015-08-19 00:00:00.000,2014-06-14 16:14:49.920,1515676.0,,,,,167.0,167.0
1515674,576618,257,257,1515677,1514274.0,1514274.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:14:49.983,3.0303010001515676e+16,,,,,,
1515675,576618,257,257,1515678,1973517.0,1973517.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,3.0,2015-07-29 00:00:00.000,2014-06-14 16:14:49.983,1515678.0,,,,,167.0,167.0
1515676,576619,195,195,1515679,1956667.0,1956667.0,False,1862,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,3.0,2015-07-15 00:00:00.000,2014-06-14 16:18:17.760,1515679.0,,,,,167.0,167.0
1515677,576619,195,195,1515680,1513853.0,1513853.0,False,1862,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-17 00:00:00.000,2014-06-14 16:18:17.760,3.030301000151568e+16,,,,,,
1515678,576620,123,123,1515681,1513852.0,1513852.0,False,896,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,6.0,,2014-06-14 16:19:51.970,3.030301000151568e+16,,,,,,
1515679,576621,162,162,1515682,1513854.0,1513854.0,False,1666,2016-12-25 20:19:31.657,,,17.0,3.0,2014-06-20 00:00:00.000,2014-06-14 16:21:33.230,3.030301000151568e+16,,,,,,
1515680,576621,162,162,1515683,1837658.0,1837658.0,False,1666,2016-12-25 20:19:31.657,,,25.0,3.0,2015-04-10 00:00:00.000,2014-06-14 16:21:33.230,3.0303010001515684e+16,,,,,,
1515681,576621,162,162,1515684,1918665.0,1918665.0,False,1666,2016-12-25 20:19:31.657,,,132.0,6.0,,2014-06-14 16:21:33.230,3.0303010001515684e+16,,,,,,
1515682,576622,83,83,1515685,1513855.0,1513855.0,False,575,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,38.0,3.0,2014-06-17 00:00:00.000,2014-06-14 16:21:39.080,1515685.0,,,,,167.0,207606.0
1515683,576622,83,83,1515686,2335522.0,2335522.0,False,575,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,185.0,6.0,,2014-06-14 16:21:39.080,3.030301000151569e+16,,,,,,
1515684,576623,264,264,1515687,1513863.0,1513863.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.633,3.030301000151569e+16,,,,,,
1515685,576623,264,264,1515688,1856665.0,1856665.0,False,2524,2016-12-25 20:19:31.657,3719.0,2017-05-18 20:52:51.383,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.633,1515688.0,,,,,167.0,167.0
1515686,576624,264,264,1515689,1513865.0,1513865.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.710,3.030301000151569e+16,,,,,,
1515687,576624,264,264,1515690,1856667.0,1856667.0,False,2524,2016-12-25 20:19:31.657,,,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.710,1515690.0,,,,,167.0,167.0
1515688,576624,264,264,1515691,2483497.0,2483497.0,False,2524,2016-12-25 20:19:31.657,2524.0,2017-03-18 09:40:46.907,188.0,3.0,2016-05-18 00:00:00.000,2014-06-14 16:24:29.710,1515691.0,,,,,167.0,237795.0
1515689,576625,264,264,1515692,1856668.0,1856668.0,False,2524,2016-12-25 20:19:31.657,3719.0,2017-05-18 20:52:51.400,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.760,1515692.0,,,,,167.0,167.0
1515690,576625,264,264,1515693,1513867.0,1513867.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.760,3.0303010001515692e+16,,,,,,
1515691,576626,264,264,1515694,1856671.0,1856671.0,False,2524,2016-12-25 20:19:31.657,2524.0,2017-03-18 09:40:46.877,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.790,1515694.0,,,,,167.0,167.0
1515692,576626,264,264,1515695,1513869.0,1513869.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.790,3.0303010001515696e+16,,,,,,
1515693,576627,264,264,1515696,1513871.0,1513871.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.837,3.0303010001515696e+16,,,,,,
1515694,576627,264,264,1515697,1856673.0,1856673.0,False,2524,2016-12-25 20:19:31.657,,,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.837,1515697.0,,,,,167.0,167.0
1515695,576627,264,264,1515698,2483496.0,2483496.0,False,2524,2016-12-25 20:19:31.657,17967.0,2018-05-30 21:19:01.643,188.0,3.0,2016-05-18 00:00:00.000,2014-06-14 16:24:29.837,1515698.0,,,,,167.0,221855.0
1515696,576628,264,264,1515699,1856674.0,1856674.0,False,2524,2016-12-25 20:19:31.657,,,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.867,1515699.0,,,,,167.0,167.0
1515697,576628,264,264,1515700,1513873.0,1513873.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.867,3.03030100015157e+16,,,,,,
1515698,576628,264,264,1515701,2483489.0,2483489.0,False,2524,2016-12-25 20:19:31.657,17967.0,2018-06-14 10:48:41.237,188.0,3.0,2016-05-18 00:00:00.000,2014-06-14 16:24:29.867,1515701.0,,,,,167.0,203092.0
1515699,576629,264,264,1515702,2124523.0,2124523.0,False,2524,2016-12-25 20:19:31.657,5111.0,2017-12-13 21:15:25.200,184.0,3.0,2015-11-18 00:00:00.000,2014-06-14 16:24:29.913,1515702.0,,,,,167.0,167.0
1515700,576629,264,264,1515703,1513876.0,1513876.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.913,3.0303010001515704e+16,,,,,,
1515701,576630,264,264,1515704,2780548.0,,False,2524,2016-12-25 20:19:31.657,2524.0,2017-01-31 08:52:27.593,,6.0,,2014-06-14 16:24:29.960,3.0303010001515704e+16,,,,,,
1515702,576630,264,264,1515705,1904310.0,1904310.0,False,2524,2016-12-25 20:19:31.657,2524.0,2017-01-11 23:18:19.423,112.0,3.0,2015-06-03 00:00:00.000,2014-06-14 16:24:29.960,1515705.0,,,,,167.0,167.0
1515703,576630,264,264,1515706,1513877.0,1513877.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.960,3.0303010001515704e+16,,,,,,
1515704,576631,264,264,1515707,1513879.0,1513879.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:29.993,3.0303010001515708e+16,,,,,,
1515705,576631,264,264,1515708,1856676.0,1856676.0,False,2524,2016-12-25 20:19:31.657,,,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:29.993,1515708.0,,,,,167.0,167.0
1515706,576631,264,264,1515709,2483494.0,2483494.0,False,2524,2016-12-25 20:19:31.657,17967.0,2018-06-14 10:48:41.357,188.0,3.0,2016-05-18 00:00:00.000,2014-06-14 16:24:29.993,1515709.0,,,,,167.0,237953.0
1515707,576632,264,264,1515710,2483490.0,2483490.0,False,2524,2016-12-25 20:19:31.657,17967.0,2018-06-14 10:48:41.463,188.0,3.0,2016-05-18 00:00:00.000,2014-06-14 16:24:30.023,1515710.0,,,,,167.0,167.0
1515708,576632,264,264,1515711,1856679.0,1856679.0,False,2524,2016-12-25 20:19:31.657,,,112.0,3.0,2015-04-22 00:00:00.000,2014-06-14 16:24:30.023,1515711.0,,,,,167.0,167.0
1515709,576632,264,264,1515712,1513882.0,1513882.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:30.023,3.030301000151571e+16,,,,,,
1515710,576633,264,264,1515713,1513884.0,1513884.0,False,2524,2016-12-25 20:19:31.657,,,32.0,6.0,,2014-06-14 16:24:30.087,3.030301000151571e+16,,,,,,
1515711,576634,264,264,1515714,1513886.0,1513886.0,False,2524,2016-12-25 20:19:31.657,,,32.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:24:30.133,3.030301000151571e+16,,,,,,
1515712,576634,264,264,1515715,1904314.0,1904314.0,False,2524,2016-12-25 20:19:31.657,5111.0,2017-07-13 13:16:27.437,112.0,3.0,2015-06-17 00:00:00.000,2014-06-14 16:24:30.133,1515715.0,,,,,167.0,167.0
1515713,576635,83,83,1515716,1513857.0,1513857.0,False,575,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,38.0,6.0,,2014-06-14 16:25:43.953,3.0303010001515716e+16,,,,,,
1515714,576635,83,83,1515717,1515854.0,1515854.0,False,575,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,38.0,3.0,2014-06-17 00:00:00.000,2014-06-14 16:25:43.953,1515717.0,,,,,167.0,221858.0
1515715,576635,83,83,1515718,2335534.0,2335534.0,False,575,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,185.0,6.0,,2014-06-14 16:25:43.953,3.030301000151572e+16,,,,,,
1515716,576636,20,20,1515719,1513864.0,1513864.0,False,1472,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,13.0,3.0,2014-06-17 00:00:00.000,2014-06-14 16:39:22.893,1515719.0,,,,,167.0,167.0
1515717,576637,161,161,1515720,1513866.0,1513866.0,False,1625,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-23 00:00:00.000,2014-06-14 16:39:30.630,3.030301000151572e+16,,,,,,
1515718,576638,20,20,1515721,1513868.0,1513868.0,False,1472,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-17 00:00:00.000,2014-06-14 16:39:49.193,3.030301000151572e+16,,,,,,
1515719,576638,20,20,1515722,1516192.0,1516192.0,False,1472,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,22.0,6.0,,2014-06-14 16:39:49.193,3.030301000151572e+16,,,,,,
1515720,576639,20,20,1515723,1513870.0,1513870.0,False,1472,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-17 00:00:00.000,2014-06-14 16:40:31.003,3.0303010001515724e+16,,,,,,
1515721,576639,20,20,1515724,1900738.0,1900738.0,False,1472,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,91.0,3.0,2015-05-26 00:00:00.000,2014-06-14 16:40:31.003,1515724.0,,,,,167.0,167.0
1515722,576640,161,161,1515725,1513875.0,1513875.0,False,1625,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-19 00:00:00.000,2014-06-14 16:45:01.990,3.0303010001515724e+16,,,,,,
1515723,576640,161,161,1515726,1771628.0,1771628.0,False,1625,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,3.0,2015-02-26 00:00:00.000,2014-06-14 16:45:01.990,1515726.0,,,,,167.0,167.0
1515724,576641,194,194,1515727,1513880.0,1513880.0,False,1861,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:45:59.070,3.030301000151573e+16,,,,,,
1515725,576643,257,257,1515728,1514163.0,1514163.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.597,3.030301000151573e+16,,,,,,
1515726,576643,257,257,1515729,1956518.0,1956518.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,6.0,,2014-06-14 16:53:50.597,3.030301000151573e+16,,,,,,
1515727,576643,257,257,1515730,1984100.0,1984100.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,6.0,,2014-06-14 16:53:50.597,3.030301000151573e+16,,,,,,
1515728,576643,257,257,1515731,2002751.0,2002751.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,101.0,6.0,,2014-06-14 16:53:50.597,3.0303010001515732e+16,,,,,,
1515729,576644,257,257,1515732,1956543.0,1956543.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,96.0,3.0,2015-07-15 00:00:00.000,2014-06-14 16:53:50.643,1515732.0,,,,,167.0,167.0
1515730,576644,257,257,1515733,1514166.0,1514166.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.643,3.0303010001515732e+16,,,,,,
1515731,576645,257,257,1515734,1514168.0,1514168.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.673,3.0303010001515736e+16,,,,,,
1515732,576645,257,257,1515735,1746159.0,1746159.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,80.0,6.0,,2014-06-14 16:53:50.673,3.0303010001515736e+16,,,,,,
1515733,576646,257,257,1515736,1514170.0,1514170.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.707,3.0303010001515736e+16,,,,,,
1515734,576646,257,257,1515737,1956484.0,1956484.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,101.0,3.0,2015-07-15 00:00:00.000,2014-06-14 16:53:50.707,1515737.0,,,,,167.0,167.0
1515735,576647,257,257,1515738,1514172.0,1514172.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.737,3.0303010001515736e+16,,,,,,
1515736,576647,257,257,1515739,1956500.0,1956500.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,99.0,6.0,,2014-06-14 16:53:50.737,3.030301000151574e+16,,,,,,
1515737,576647,257,257,1515740,2742786.0,2742786.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,170.0,3.0,2016-09-28 00:00:00.000,2014-06-14 16:53:50.737,1515740.0,,,,,167.0,167.0
1515738,576647,257,257,1515741,2019848.0,2019848.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,103.0,3.0,2015-08-26 00:00:00.000,2014-06-14 16:53:50.737,1515741.0,,,,,167.0,167.0
1515739,576648,257,257,1515742,1514173.0,1514173.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.770,3.0303010001515744e+16,,,,,,
1515740,576648,257,257,1515743,1979505.0,1979505.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,6.0,,2014-06-14 16:53:50.770,3.0303010001515744e+16,,,,,,
1515741,576648,257,257,1515744,1984101.0,1984101.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,6.0,,2014-06-14 16:53:50.770,3.0303010001515744e+16,,,,,,
1515742,576648,257,257,1515745,2002733.0,2002733.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,98.0,6.0,,2014-06-14 16:53:50.770,3.0303010001515744e+16,,,,,,
1515743,576648,257,257,1515746,2265272.0,2265272.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,174.0,6.0,,2014-06-14 16:53:50.770,3.0303010001515744e+16,,,,,,
1515744,576648,257,257,1515747,2019856.0,2019856.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,101.0,6.0,,2014-06-14 16:53:50.770,3.0303010001515748e+16,,,,,,
1515745,576649,257,257,1515748,1797824.0,1797824.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,43.0,3.0,2015-03-18 00:00:00.000,2014-06-14 16:53:50.813,1515748.0,,,,,167.0,167.0
1515746,576649,257,257,1515749,1514175.0,1514175.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.813,3.0303010001515748e+16,,,,,,
1515747,576650,257,257,1515750,2742796.0,2742796.0,False,2478,2016-12-25 20:19:31.657,3056.0,2018-10-10 21:36:26.453,175.0,3.0,2016-09-28 00:00:00.000,2014-06-14 16:53:50.847,1515750.0,,,,,167.0,167.0
1515748,576650,257,257,1515751,2002745.0,2002745.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,103.0,3.0,2015-08-26 00:00:00.000,2014-06-14 16:53:50.847,1515751.0,,,,,167.0,167.0
1515749,576650,257,257,1515752,1514177.0,1514177.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.847,3.030301000151575e+16,,,,,,
1515750,576651,257,257,1515753,1514179.0,1514179.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.877,3.030301000151575e+16,,,,,,
1515751,576651,257,257,1515754,1956491.0,1956491.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,96.0,3.0,2015-07-15 00:00:00.000,2014-06-14 16:53:50.877,1515754.0,,,,,167.0,167.0
1515752,576652,257,257,1515755,1514185.0,1514185.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,17.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.910,3.0303010001515756e+16,,,,,,
1515753,576652,257,257,1515756,1956531.0,1956531.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,96.0,3.0,2015-07-15 00:00:00.000,2014-06-14 16:53:50.910,1515756.0,,,,,167.0,167.0
1515754,576653,257,257,1515757,1514188.0,1514188.0,False,2478,2016-12-25 20:19:31.657,7162.0,2017-11-14 19:09:19.167,16.0,3.0,2014-06-18 00:00:00.000,2014-06-14 16:53:50.940,3.0303010001515756e+16,,,,,,
